order_id,new_order_date,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year
IN-2014-11427,2014-06-13,6/13/2014,6/15/2014,"Second Class","Emily Ducich","Home Office","Madhya Pradesh",India,APAC,"Central Asia",OFF-ST-10004703,"Office Supplies",Storage,""Tenex Folders",21,47,2.000,0.00000,9.30," 5.34 ",0
IN-2014-32028,2014-06-17,6/17/2014,6/21/2014,"Second Class","Justin Hirsh",Consumer,"Andhra Pradesh",India,APAC,"Central Asia",FUR-CH-10001465,Furniture,Chairs,""Hon Swivel Stool",21,327,2.000,0.00000,150.54," 19.70 ",0
IN-2014-69856,2014-06-17,6/17/2014,6/23/2014,"Standard Class","Arthur Gainer",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",TEC-AC-10002335,Technology,Accessories,""Belkin Memory Card",21,460,4.000,0.00000,13.80," 19.05 ",0
IN-2014-32028,2014-06-17,6/17/2014,6/21/2014,"Second Class","Justin Hirsh",Consumer,"Andhra Pradesh",India,APAC,"Central Asia",OFF-FA-10004659,"Office Supplies",Fasteners,""Stockwell Thumb Tacks",22,52,4.000,0.00000,16.56," 5.96 ",0
IN-2014-69856,2014-06-17,6/17/2014,6/23/2014,"Standard Class","Arthur Gainer",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",OFF-LA-10002139,"Office Supplies",Labels,""Novimex Color Coded Labels",21,61,5.000,0.00000,10.95," 4.57 ",0
IN-2014-69856,2014-06-17,6/17/2014,6/23/2014,"Standard Class","Arthur Gainer",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",OFF-PA-10004187,"Office Supplies",Paper,""Xerox Message Books",21,44,2.000,0.00000,2.58," 4.38 ",0
IN-2014-47946,2014-06-17,6/17/2014,6/19/2014,"First Class","Jim Karlsson",Consumer,Jharkhand,India,APAC,"Central Asia",OFF-FA-10004171,"Office Supplies",Fasteners,""Accos Paper Clips",21,11,1.000,0.00000,3.33," 0.18 ",0
IN-2014-16852,2014-06-18,6/18/2014,6/21/2014,"First Class","Giulietta Weimer",Consumer,"Tamil Nadu",India,APAC,"Central Asia",TEC-CO-10001407,Technology,Copiers,""Canon Ink",21,587,4.000,0.00000,146.76," 118.43 ",0
IN-2014-16852,2014-06-18,6/18/2014,6/21/2014,"First Class","Giulietta Weimer",Consumer,"Tamil Nadu",India,APAC,"Central Asia",TEC-AC-10002533,Technology,Accessories,""Enermax Memory Card",21,458,4.000,0.00000,73.32," 87.40 ",0
IN-2014-17426,2014-06-18,6/18/2014,6/22/2014,"Standard Class","Darrin Sayre","Home Office",Manipur,India,APAC,"Central Asia",FUR-BO-10004699,Furniture,Bookcases,""Dania 3-Shelf Cabinet",21,864,6.000,0.00000,0.00," 76.99 ",0
IN-2014-57984,2014-06-18,6/18/2014,6/23/2014,"Second Class","Cindy Stewart",Consumer,Haryana,India,APAC,"Central Asia",TEC-CO-10001204,Technology,Copiers,""Sharp Copy Machine",21,963,4.000,0.00000,154.08," 60.59 ",0
IN-2014-29116,2014-06-18,6/18/2014,6/24/2014,"Standard Class","Patricia Hirasaki","Home Office",Rajasthan,India,APAC,"Central Asia",FUR-CH-10002966,Furniture,Chairs,""Harbour Creations Swivel Stool",21,180,1.000,0.00000,5.40," 30.91 ",0
IN-2014-63206,2014-06-20,6/20/2014,6/26/2014,"Standard Class","Dianna Vittorini",Consumer,Telangana,India,APAC,"Central Asia",FUR-BO-10000210,Furniture,Bookcases,""Ikea Library with Doors",21,0,94.000,3.00000,0.00,328.23,111
IN-2014-39826,2014-06-24,6/24/2014,6/30/2014,"Standard Class","Roy Skaria","Home Office",Rajasthan,India,APAC,"Central Asia",OFF-AP-10002899,"Office Supplies",Appliances,""Breville Toaster",21,387,5.000,0.00000,19.35," 23.63 ",0
IN-2014-16579,2014-06-24,6/24/2014,6/29/2014,"Second Class","Brendan Sweed",Corporate,"Uttar Pradesh",India,APAC,"Central Asia",TEC-AC-10004566,Technology,Accessories,""Belkin Mouse",21,41,1.000,0.00000,13.89," 3.38 ",0
IN-2014-39826,2014-06-24,6/24/2014,6/30/2014,"Standard Class","Roy Skaria","Home Office",Rajasthan,India,APAC,"Central Asia",OFF-BI-10002243,"Office Supplies",Binders,""Wilson Jones 3-Hole Punch",21,29,1.000,0.00000,12.66," 3.10 ",0
IN-2014-39826,2014-06-24,6/24/2014,6/30/2014,"Standard Class","Roy Skaria","Home Office",Rajasthan,India,APAC,"Central Asia",OFF-LA-10002289,"Office Supplies",Labels,""Hon Shipping Labels",21,28,3.000,0.00000,2.43," 2.77 ",0
IN-2014-39826,2014-06-24,6/24/2014,6/30/2014,"Standard Class","Roy Skaria","Home Office",Rajasthan,India,APAC,"Central Asia",OFF-FA-10000038,"Office Supplies",Fasteners,""Stockwell Clamps",21,33,2.000,0.00000,15.00," 0.82 ",0
IN-2014-39826,2014-06-24,6/24/2014,6/30/2014,"Standard Class","Roy Skaria","Home Office",Rajasthan,India,APAC,"Central Asia",OFF-BI-10003588,"Office Supplies",Binders,""Ibico Binder",21,15,1.000,0.00000,3.87," 0.47 ",0
IN-2014-52636,2014-06-27,6/27/2014,7/2/2014,"Second Class","Denise Monton",Corporate,"Uttar Pradesh",India,APAC,"Central Asia",TEC-CO-10004404,Technology,Copiers,""Brother Copy Machine",21,0,98.000,8.00000,0.00,860.16,224
IN-2014-77689,2014-06-28,6/28/2014,6/29/2014,"First Class","Sample Company A","Home Office","West Bengal",India,APAC,"Central Asia",TEC-CO-10000791,Technology,Copiers,""Sharp Personal Copier",21,240,2.000,0.00000,88.80," 106.35 ",0
IN-2014-77689,2014-06-28,6/28/2014,6/29/2014,"First Class","Sample Company A","Home Office","West Bengal",India,APAC,"Central Asia",FUR-FU-10001557,Furniture,Furnishings,""Advantus Clock",21,206,4.000,0.00000,30.84," 72.37 ",0
IN-2014-63374,2014-06-30,6/30/2014,7/2/2014,"Second Class","Mick Hernandez","Home Office","Uttar Pradesh",India,APAC,"Central Asia",OFF-BI-10002562,"Office Supplies",Binders,""Ibico Binding Machine",21,106,2.000,0.00000,43.38," 18.45 ",0
IN-2014-44138,2014-06-30,6/30/2014,7/7/2014,"Standard Class","Sean Braxton",Corporate,"Andhra Pradesh",India,APAC,"Central Asia",FUR-CH-10000025,Furniture,Chairs,""Office Star Rocking Chair",21,286,2.000,0.00000,57.24," 16.29 ",0
IN-2014-63374,2014-06-30,6/30/2014,7/2/2014,"Second Class","Mick Hernandez","Home Office","Uttar Pradesh",India,APAC,"Central Asia",OFF-EN-10002700,"Office Supplies",Envelopes,""Kraft Interoffice Envelope",21,50,1.000,0.00000,17.64," 10.34 ",0
IN-2014-63374,2014-06-30,6/30/2014,7/2/2014,"Second Class","Mick Hernandez","Home Office","Uttar Pradesh",India,APAC,"Central Asia",OFF-LA-10004062,"Office Supplies",Labels,""Hon Removable Labels",5010,41,4.000,0.00000,18.84," 6.27 ",0
IN-2014-63374,2014-06-30,6/30/2014,7/2/2014,"Second Class","Mick Hernandez","Home Office","Uttar Pradesh",India,APAC,"Central Asia",OFF-BI-10001867,"Office Supplies",Binders,""Acco Binder Covers",21,27,2.000,0.00000,8.70," 2.85 ",0
IN-2014-69688,2014-07-03,7/3/2014,7/6/2014,"First Class","Matt Collins",Consumer,"Madhya Pradesh",India,APAC,"Central Asia",TEC-AC-10001840,Technology,Accessories,""SanDisk Mouse",21,253,7.000,0.00000,68.25," 68.52 ",0
IN-2014-10377,2014-07-08,7/8/2014,7/13/2014,"Standard Class","Bruce Degenhardt",Consumer,"Tamil Nadu",India,APAC,"Central Asia",FUR-FU-10002659,Furniture,Furnishings,""Eldon Clock",21,113,2.000,0.00000,38.40," 4.40 ",0
IN-2014-10377,2014-07-08,7/8/2014,7/13/2014,"Standard Class","Bruce Degenhardt",Consumer,"Tamil Nadu",India,APAC,"Central Asia",OFF-SU-10002362,"Office Supplies",Supplies,""Acme Ruler",21,67,5.000,0.00000,18.00," 2.68 ",0
IN-2014-20870,2014-07-09,7/9/2014,7/13/2014,"Standard Class","Eugene Moren","Home Office",Maharashtra,India,APAC,"Central Asia",FUR-BO-10003301,Furniture,Bookcases,""Dania Floating Shelf Set",21,0,195.000,13.00000,0.00,438.75,210
IN-2014-20870,2014-07-09,7/9/2014,7/13/2014,"Standard Class","Eugene Moren","Home Office",Maharashtra,India,APAC,"Central Asia",TEC-PH-10003075,Technology,Phones,""Samsung Signal Booster",21,414,3.000,0.00000,8.19," 56.92 ",0
IN-2014-20870,2014-07-09,7/9/2014,7/13/2014,"Standard Class","Eugene Moren","Home Office",Maharashtra,India,APAC,"Central Asia",TEC-CO-10003982,Technology,Copiers,""HP Ink",21,508,4.000,0.00000,218.16," 44.47 ",0
IN-2014-20870,2014-07-09,7/9/2014,7/13/2014,"Standard Class","Eugene Moren","Home Office",Maharashtra,India,APAC,"Central Asia",OFF-SU-10002344,"Office Supplies",Supplies,""Stiletto Box Cutter",21,163,5.000,0.00000,75.00," 18.89 ",0
IN-2014-20870,2014-07-09,7/9/2014,7/13/2014,"Standard Class","Eugene Moren","Home Office",Maharashtra,India,APAC,"Central Asia",FUR-FU-10002648,Furniture,Furnishings,""Rubbermaid Stacking Tray",21,95,4.000,0.00000,46.56," 12.24 ",0
IN-2014-10475,2014-07-11,7/11/2014,7/14/2014,"Second Class","Thea Hendricks",Consumer,"Tamil Nadu",India,APAC,"Central Asia",OFF-LA-10000707,"Office Supplies",Labels,""Avery Removable Labels",21,43,5.000,0.00000,1.20," 12.88 ",0
IN-2014-47449,2014-07-12,7/12/2014,7/13/2014,"First Class","Christina DeMoss",Consumer,Delhi,India,APAC,"Central Asia",FUR-BO-10000288,Furniture,Bookcases,""Safco Classic Bookcase",21,0,191.000,5.00000,0.00,65.7,328
IN-2014-47449,2014-07-12,7/12/2014,7/13/2014,"First Class","Christina DeMoss",Consumer,Delhi,India,APAC,"Central Asia",FUR-CH-10004082,Furniture,Chairs,""Office Star Chairmat",21,444,7.000,0.00000,159.60," 40.36 ",0
IN-2014-65488,2014-07-17,7/17/2014,7/20/2014,"First Class","Christine Phan",Corporate,Bihar,India,APAC,"Central Asia",OFF-AP-10002090,"Office Supplies",Appliances,""Hamilton Beach Refrigerator",21,0,1.000,8.00000,0.00,1440.24,440
IN-2014-48982,2014-07-17,7/17/2014,7/20/2014,"Second Class","Duane Huffman","Home Office","Tamil Nadu",India,APAC,"Central Asia",TEC-AC-10000596,Technology,Accessories,""Enermax Memory Card",21,449,4.000,0.00000,188.40," 53.54 ",0
IN-2014-65488,2014-07-17,7/17/2014,7/20/2014,"First Class","Christine Phan",Corporate,Bihar,India,APAC,"Central Asia",TEC-MA-10004997,Technology,Machines,""Konica Receipt Printer",21,597,5.000,0.00000,77.55," 40.88 ",0
IN-2014-65488,2014-07-17,7/17/2014,7/20/2014,"First Class","Christine Phan",Corporate,Bihar,India,APAC,"Central Asia",FUR-FU-10001557,Furniture,Furnishings,""Advantus Clock",21,103,2.000,0.00000,15.42," 24.57 ",0
IN-2014-65488,2014-07-17,7/17/2014,7/20/2014,"First Class","Christine Phan",Corporate,Bihar,India,APAC,"Central Asia",OFF-BI-10001808,"Office Supplies",Binders,""Ibico Index Tab",21,27,3.000,0.00000,0.72," 6.04 ",0
IN-2014-65488,2014-07-17,7/17/2014,7/20/2014,"First Class","Christine Phan",Corporate,Bihar,India,APAC,"Central Asia",OFF-BI-10002335,"Office Supplies",Binders,""Avery Binder Covers",21,25,2.000,0.00000,0.48," 2.31 ",0
IN-2014-33792,2014-07-18,7/18/2014,7/25/2014,"Standard Class","Heather Jas","Home Office",Odisha,India,APAC,"Central Asia",FUR-FU-10004064,Furniture,Furnishings,""Rubbermaid Door Stop",21,42,1.000,0.00000,19.92," 4.03 ",0
IN-2014-33792,2014-07-18,7/18/2014,7/25/2014,"Standard Class","Heather Jas","Home Office",Odisha,India,APAC,"Central Asia",OFF-FA-10003437,"Office Supplies",Fasteners,""Accos Clamps",21,58,3.000,0.00000,15.66," 3.23 ",0
IN-2014-17349,2014-07-21,7/21/2014,7/26/2014,"Standard Class","Rob Beeghly",Consumer,Gujarat,India,APAC,"Central Asia",OFF-ST-10001357,"Office Supplies",Storage,""Eldon Lockers",21,0,188.000,6.00000,0.00,213.66,128
IN-2014-72313,2014-07-23,7/23/2014,7/25/2014,"First Class","Craig Molinari",Corporate,Maharashtra,India,APAC,"Central Asia",FUR-FU-10002292,Furniture,Furnishings,""Deflect-O Door Stop",21,132,3.000,0.00000,54.09," 25.39 ",0
IN-2014-72313,2014-07-23,7/23/2014,7/25/2014,"First Class","Craig Molinari",Corporate,Maharashtra,India,APAC,"Central Asia",OFF-PA-10003906,"Office Supplies",Paper,""Eaton Memo Slips",21,41,3.000,0.00000,18.54," 12.30 ",0
IN-2014-72313,2014-07-23,7/23/2014,7/25/2014,"First Class","Craig Molinari",Corporate,Maharashtra,India,APAC,"Central Asia",OFF-SU-10004236,"Office Supplies",Supplies,""Stiletto Letter Opener",21,25,1.000,0.00000,8.25," 7.09 ",0
IN-2014-71998,2014-07-27,7/27/2014,7/29/2014,"First Class","Alex Russell",Corporate,Punjab,India,APAC,"Central Asia",OFF-AR-10000720,"Office Supplies",Art,""Binney & Smith Markers",21,51,2.000,0.00000,10.14," 15.16 ",0
IN-2014-38223,2014-08-02,8/2/2014,8/7/2014,"Standard Class","Maxwell Schwartz",Consumer,Delhi,India,APAC,"Central Asia",TEC-PH-10003062,Technology,Phones,""Apple Audio Dock",21,336,2.000,0.00000,117.72," 20.49 ",0
IN-2014-46203,2014-08-05,8/5/2014,8/12/2014,"Standard Class","Gary Zandusky",Consumer,"Madhya Pradesh",India,APAC,"Central Asia",OFF-AR-10001329,"Office Supplies",Art,""BIC Pens",21,16,1.000,0.00000,4.50," 1.56 ",0
IN-2014-32084,2014-08-06,8/6/2014,8/9/2014,"Second Class","Art Foster",Consumer,"Tamil Nadu",India,APAC,"Central Asia",TEC-PH-10001457,Technology,Phones,""Apple Smart Phone",21,0,550.000,4.00000,0.00,280.44,326
IN-2014-66076,2014-08-06,8/6/2014,8/12/2014,"Standard Class","Tonja Turnell","Home Office",Punjab,India,APAC,"Central Asia",TEC-PH-10000730,Technology,Phones,""Samsung Office Telephone",21,327,5.000,0.00000,146.85," 55.81 ",0
IN-2014-66076,2014-08-06,8/6/2014,8/12/2014,"Standard Class","Tonja Turnell","Home Office",Punjab,India,APAC,"Central Asia",TEC-CO-10001410,Technology,Copiers,""Canon Personal Copier",21,423,3.000,0.00000,12.60," 48.50 ",0
IN-2014-65334,2014-08-06,8/6/2014,8/7/2014,"First Class","Muhammed MacIntyre",Corporate,Bihar,India,APAC,"Central Asia",FUR-BO-10004537,Furniture,Bookcases,""Dania Floating Shelf Set",21,172,1.000,0.00000,63.57," 32.96 ",0
IN-2014-32084,2014-08-06,8/6/2014,8/9/2014,"Second Class","Art Foster",Consumer,"Tamil Nadu",India,APAC,"Central Asia",OFF-ST-10004228,"Office Supplies",Storage,""Tenex Shelving",21,221,4.000,0.00000,68.28," 26.61 ",0
IN-2014-32665,2014-08-06,8/6/2014,8/10/2014,"Standard Class","Sara Luxemburg","Home Office",Maharashtra,India,APAC,"Central Asia",OFF-ST-10001357,"Office Supplies",Storage,""Eldon Lockers",21,198,2.000,0.50000,-126.72," 21.83 ",0
IN-2014-32665,2014-08-06,8/6/2014,8/10/2014,"Standard Class","Sara Luxemburg","Home Office",Maharashtra,India,APAC,"Central Asia",FUR-BO-10003706,Furniture,Bookcases,""Sauder Stackable Bookrack",21,148,2.000,0.50000,-5.97," 7.92 ",0
IN-2014-32084,2014-08-06,8/6/2014,8/9/2014,"Second Class","Art Foster",Consumer,"Tamil Nadu",India,APAC,"Central Asia",OFF-EN-10001528,"Office Supplies",Envelopes,""Kraft Business Envelopes",21,46,3.000,0.00000,6.39," 6.19 ",0
IN-2014-32665,2014-08-06,8/6/2014,8/10/2014,"Standard Class","Sara Luxemburg","Home Office",Maharashtra,India,APAC,"Central Asia",OFF-BI-10000854,"Office Supplies",Binders,""Acco Binder Covers",21,20,3.000,0.50000,-14.04," 2.15 ",0
IN-2014-32665,2014-08-06,8/6/2014,8/10/2014,"Standard Class","Sara Luxemburg","Home Office",Maharashtra,India,APAC,"Central Asia",OFF-BI-10003367,"Office Supplies",Binders,""Wilson Jones Binder",21,13,2.000,0.50000,-1.62," 1.68 ",0
IN-2014-32084,2014-08-06,8/6/2014,8/9/2014,"Second Class","Art Foster",Consumer,"Tamil Nadu",India,APAC,"Central Asia",OFF-AR-10002144,"Office Supplies",Art,""Stanley Pens",21,30,3.000,0.00000,13.50," 0.87 ",0
IN-2014-53000,2014-08-07,8/7/2014,8/12/2014,"Standard Class","Jack O'Briant",Corporate,Kerala,India,APAC,"Central Asia",FUR-CH-10000994,Furniture,Chairs,""Harbour Creations Rocking Chair",21,289,2.000,0.00000,49.14," 29.20 ",0
IN-2014-41723,2014-08-07,8/7/2014,8/12/2014,"Standard Class","Ivan Liston",Consumer,Chhattisgarh,India,APAC,"Central Asia",FUR-BO-10003793,Furniture,Bookcases,""Bush 3-Shelf Cabinet",21,571,4.000,0.00000,251.28," 23.86 ",0
IN-2014-41723,2014-08-07,8/7/2014,8/12/2014,"Standard Class","Ivan Liston",Consumer,Chhattisgarh,India,APAC,"Central Asia",OFF-BI-10004651,"Office Supplies",Binders,""Cardinal Binding Machine",21,197,4.000,0.00000,90.48," 13.96 ",0
IN-2014-53000,2014-08-07,8/7/2014,8/12/2014,"Standard Class","Jack O'Briant",Corporate,Kerala,India,APAC,"Central Asia",OFF-AR-10003046,"Office Supplies",Art,""Sanford Sketch Pad",21,140,3.000,0.00000,42.03," 11.86 ",0
IN-2014-41723,2014-08-07,8/7/2014,8/12/2014,"Standard Class","Ivan Liston",Consumer,Chhattisgarh,India,APAC,"Central Asia",OFF-EN-10001162,"Office Supplies",Envelopes,""GlobeWeis Mailers",21,77,2.000,0.00000,33.12," 6.46 ",0
IN-2014-51572,2014-08-08,8/8/2014,8/15/2014,"Standard Class","Anthony O'Donnell",Corporate,"Uttar Pradesh",India,APAC,"Central Asia",TEC-MA-10003553,Technology,Machines,""Epson Printer",21,0,39.000,4.00000,0.00,93.48,71
IN-2014-76114,2014-08-08,8/8/2014,8/8/2014,"Same Day","Doug Bickford",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",FUR-BO-10004699,Furniture,Bookcases,""Dania 3-Shelf Cabinet",21,288,2.000,0.00000,0.00," 55.60 ",0
IN-2014-76114,2014-08-08,8/8/2014,8/8/2014,"Same Day","Doug Bickford",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",FUR-FU-10000735,Furniture,Furnishings,""Tenex Frame",21,217,2.000,0.00000,32.58," 37.55 ",0
IN-2014-76114,2014-08-08,8/8/2014,8/8/2014,"Same Day","Doug Bickford",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",OFF-PA-10003744,"Office Supplies",Paper,""Green Bar Parchment Paper",21,54,3.000,0.00000,17.28," 4.22 ",0
IN-2014-55912,2014-08-09,8/9/2014,8/13/2014,"Standard Class","Ralph Ritter",Consumer,Chhattisgarh,India,APAC,"Central Asia",TEC-PH-10004959,Technology,Phones,""Motorola Audio Dock",21,520,3.000,0.00000,244.44," 44.00 ",0
IN-2014-55912,2014-08-09,8/9/2014,8/13/2014,"Standard Class","Ralph Ritter",Consumer,Chhattisgarh,India,APAC,"Central Asia",FUR-CH-10000026,Furniture,Chairs,""SAFCO Rocking Chair",21,397,3.000,0.00000,15.84," 26.96 ",0
IN-2014-55912,2014-08-09,8/9/2014,8/13/2014,"Standard Class","Ralph Ritter",Consumer,Chhattisgarh,India,APAC,"Central Asia",OFF-AP-10000004,"Office Supplies",Appliances,""Cuisinart Stove",21,539,1.000,0.00000,183.27," 22.77 ",0
IN-2014-60623,2014-08-12,8/12/2014,8/17/2014,"Standard Class","Parhena Norris","Home Office","Andhra Pradesh",India,APAC,"Central Asia",TEC-PH-10001730,Technology,Phones,""Motorola Signal Booster",21,289,2.000,0.00000,37.50," 53.02 ",0
IN-2014-19967,2014-08-12,8/12/2014,8/16/2014,"Standard Class","Craig Carroll",Consumer,"Andhra Pradesh",India,APAC,"Central Asia",TEC-CO-10000565,Technology,Copiers,""Canon Fax and Copier",21,578,3.000,0.00000,277.56," 43.96 ",0
IN-2014-19967,2014-08-12,8/12/2014,8/16/2014,"Standard Class","Craig Carroll",Consumer,"Andhra Pradesh",India,APAC,"Central Asia",OFF-ST-10000344,"Office Supplies",Storage,""Fellowes Box",21,101,5.000,0.00000,27.15," 3.73 ",0
ID-2014-59489,2014-08-12,8/12/2014,8/18/2014,"Standard Class","Michael Chen",Consumer,Maharashtra,India,APAC,"Central Asia",FUR-CH-10003419,Furniture,Chairs,""Hon Steel Folding Chair",21,39,1.000,0.50000,-28.46," 2.07 ",0
IN-2014-69205,2014-08-13,8/13/2014,8/19/2014,"Standard Class","Lena Creighton",Consumer,Assam,India,APAC,"Central Asia",FUR-CH-10002932,Furniture,Chairs,""Harbour Creations Rocking Chair",21,449,3.000,0.00000,44.82," 56.78 ",0
IN-2014-40428,2014-08-13,8/13/2014,8/18/2014,"Standard Class","Adrian Shami","Home Office","Uttar Pradesh",India,APAC,"Central Asia",TEC-AC-10001254,Technology,Accessories,""Enermax Memory Card",21,579,5.000,0.00000,225.90," 32.90 ",0
IN-2014-69205,2014-08-13,8/13/2014,8/19/2014,"Standard Class","Lena Creighton",Consumer,Assam,India,APAC,"Central Asia",FUR-TA-10002571,Furniture,Tables,""Chromcraft Coffee Table",21,808,3.000,0.00000,250.38," 31.63 ",0
IN-2014-23173,2014-08-13,8/13/2014,8/18/2014,"Standard Class","Harold Dahlen","Home Office",Haryana,India,APAC,"Central Asia",TEC-CO-10001726,Technology,Copiers,""HP Fax and Copier",21,342,2.000,0.00000,82.08," 29.93 ",0
IN-2014-23173,2014-08-13,8/13/2014,8/18/2014,"Standard Class","Harold Dahlen","Home Office",Haryana,India,APAC,"Central Asia",OFF-PA-10001086,"Office Supplies",Paper,""Enermax Cards & Envelopes",21,291,6.000,0.00000,72.72," 25.43 ",0
IN-2014-40428,2014-08-13,8/13/2014,8/18/2014,"Standard Class","Adrian Shami","Home Office","Uttar Pradesh",India,APAC,"Central Asia",OFF-SU-10002732,"Office Supplies",Supplies,""Acme Box Cutter",21,189,5.000,0.00000,58.50," 17.19 ",0
IN-2014-69205,2014-08-13,8/13/2014,8/19/2014,"Standard Class","Lena Creighton",Consumer,Assam,India,APAC,"Central Asia",OFF-EN-10003498,"Office Supplies",Envelopes,""Cameo Interoffice Envelope",21,139,3.000,0.00000,51.30," 10.55 ",0
IN-2014-40428,2014-08-13,8/13/2014,8/18/2014,"Standard Class","Adrian Shami","Home Office","Uttar Pradesh",India,APAC,"Central Asia",OFF-SU-10002911,"Office Supplies",Supplies,""Acme Scissors",21,133,6.000,0.00000,37.08," 7.72 ",0
IN-2014-69205,2014-08-13,8/13/2014,8/19/2014,"Standard Class","Lena Creighton",Consumer,Assam,India,APAC,"Central Asia",OFF-BI-10002594,"Office Supplies",Binders,""Cardinal Binder Covers",21,62,5.000,0.00000,26.55," 4.21 ",0
IN-2014-19820,2014-08-18,8/18/2014,8/20/2014,"First Class","Luke Foster",Consumer,"West Bengal",India,APAC,"Central Asia",OFF-SU-10000062,"Office Supplies",Supplies,""Stiletto Scissors",21,94,4.000,0.00000,1.80," 34.80 ",0
IN-2014-19820,2014-08-18,8/18/2014,8/20/2014,"First Class","Luke Foster",Consumer,"West Bengal",India,APAC,"Central Asia",OFF-LA-10004398,"Office Supplies",Labels,""Hon Color Coded Labels",21,88,7.000,0.00000,0.00," 26.93 ",0
IN-2014-34842,2014-08-18,8/18/2014,8/23/2014,"Standard Class","Darrin Sayre","Home Office","Uttar Pradesh",India,APAC,"Central Asia",OFF-AP-10002017,"Office Supplies",Appliances,""Cuisinart Blender",21,268,4.000,0.00000,48.12," 12.57 ",0
IN-2014-61211,2014-08-18,8/18/2014,8/23/2014,"Standard Class","Giulietta Weimer",Consumer,Karnataka,India,APAC,"Central Asia",OFF-EN-10002985,"Office Supplies",Envelopes,""Cameo Peel and Seal",21,178,9.000,0.00000,21.33," 10.32 ",0
IN-2014-48940,2014-08-19,8/19/2014,8/19/2014,"Same Day","Jason Klamczynski",Corporate,Odisha,India,APAC,"Central Asia",OFF-BI-10001645,"Office Supplies",Binders,""Ibico Binding Machine",21,362,7.000,0.00000,36.12," 50.46 ",0
IN-2014-61218,2014-08-20,8/20/2014,8/22/2014,"First Class","David Wiener",Corporate,Maharashtra,India,APAC,"Central Asia",FUR-FU-10003939,Furniture,Furnishings,""Tenex Photo Frame",21,311,6.000,0.00000,111.96," 36.17 ",0
IN-2014-38531,2014-08-20,8/20/2014,8/24/2014,"Second Class","Mike Vittorini",Consumer,Delhi,India,APAC,"Central Asia",OFF-ST-10003445,"Office Supplies",Storage,""Rogers Folders",21,156,5.000,0.00000,4.65," 21.78 ",0
IN-2014-38531,2014-08-20,8/20/2014,8/24/2014,"Second Class","Mike Vittorini",Consumer,Delhi,India,APAC,"Central Asia",OFF-AP-10003032,"Office Supplies",Appliances,""Hoover Stove",21,0,411.000,6.00000,0.00,136.26,13
IN-2014-34576,2014-08-21,8/21/2014,8/23/2014,"Second Class","Chad Cunningham","Home Office",Odisha,India,APAC,"Central Asia",TEC-PH-10003927,Technology,Phones,""Nokia Audio Dock",21,834,5.000,0.00000,316.80," 70.84 ",0
IN-2014-34576,2014-08-21,8/21/2014,8/23/2014,"Second Class","Chad Cunningham","Home Office",Odisha,India,APAC,"Central Asia",TEC-AC-10001664,Technology,Accessories,""SanDisk Keyboard",21,163,2.000,0.00000,45.72," 21.21 ",0
IN-2014-32168,2014-08-21,8/21/2014,8/21/2014,"Same Day","Tamara Chand",Corporate,"Andhra Pradesh",India,APAC,"Central Asia",FUR-FU-10002928,Furniture,Furnishings,""Eldon Light Bulb",21,48,2.000,0.00000,19.50," 12.22 ",0
IN-2014-45258,2014-08-22,8/22/2014,8/24/2014,"Second Class","Evan Bailliet",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",FUR-CH-10004694,Furniture,Chairs,""Office Star Rocking Chair",21,554,4.000,0.00000,199.32," 72.93 ",0
IN-2014-36627,2014-08-22,8/22/2014,8/26/2014,"Standard Class","Juliana Krohn",Consumer,Rajasthan,India,APAC,"Central Asia",FUR-CH-10004163,Furniture,Chairs,""Novimex Steel Folding Chair",21,169,2.000,0.00000,33.84," 12.29 ",0
IN-2014-36627,2014-08-22,8/22/2014,8/26/2014,"Standard Class","Juliana Krohn",Consumer,Rajasthan,India,APAC,"Central Asia",FUR-CH-10001797,Furniture,Chairs,""Harbour Creations Bag Chairs",21,128,2.000,0.00000,48.72," 11.49 ",0
IN-2014-45258,2014-08-22,8/22/2014,8/24/2014,"Second Class","Evan Bailliet",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",OFF-AR-10004148,"Office Supplies",Art,""Sanford Pens",21,57,5.000,0.00000,10.80," 9.01 ",0
IN-2014-36627,2014-08-22,8/22/2014,8/26/2014,"Standard Class","Juliana Krohn",Consumer,Rajasthan,India,APAC,"Central Asia",OFF-SU-10000914,"Office Supplies",Supplies,""Kleencut Scissors",21,57,3.000,0.00000,11.34," 5.06 ",0
IN-2014-62247,2014-08-23,8/23/2014,8/28/2014,"Standard Class","Christine Phan",Corporate,"Uttar Pradesh",India,APAC,"Central Asia",TEC-MA-10002998,Technology,Machines,""Okidata Receipt Printer",21,861,7.000,0.00000,60.27," 76.00 ",0
